Bay_Views,Beachfront,Big_Coal,Big_Gas,East_Bay,Fossil_Light,Old_Timers
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
-1750.0,-6750.0,7350.0,-2000.0,-4000.0,24750.0,23250.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
415.0,-6750.0,9250.0,-2000.0,-3350.0,26550.0,25750.0
